latitude,longitude,rainfall_mm_24h,rainfall_mm_72h,river_level_m,river_level_change,soil_moisture_pct,slope_deg,elevation_m,dist_to_river_km,population_density,drainage_capacity,season,district_risk_index,land_use,flood_occurred
26.426565217025473,86.9168005282895,105.55,282.13,2.23,-1.29,74.61,41.35,3816.7,1.4,441,0.658,2,0.709,2,1
28.004033596014434,83.97877057448551,24.69,81.27,7.01,0.98,19.45,5.09,3046.1,0.92,55,0.556,1,0.563,0,0
28.54659460718899,86.94918295493056,18.37,68.32,3.52,-0.54,52.15,15.52,135.2,0.44,63,0.65,0,0.615,1,1
28.231143320173178,84.19330041980739,56.55,204.75,8.8,-0.31,35.05,24.57,1655.3,2.92,373,0.24,2,0.754,0,0
30.291258891657325,86.431513965488,16.06,55.67,4.52,-1.54,73.82,7.16,2389.5,0.89,140,0.427,2,0.932,2,0
29.245040612768715,85.92702799194366,24.99,99.86,2.79,-2.89,57.6,1.35,2789.5,1.27,1306,0.7,2,0.545,0,0
30.42924618256412,82.2247101263154,10.26,21.41,4.4,1.21,28.35,57.09,97.7,0.31,44,0.599,0,0.694,0,0
27.556746370287286,82.57743056118377,10.19,36.47,10.6,0.61,35.19,1.12,1353.5,5.54,471,0.549,0,0.489,0,0
29.582118446389302,87.38014913987408,5.98,13.53,1.05,0.46,100.0,5.55,2697.5,3.99,74,0.286,3,0.696,0,0
28.624789716941116,81.93909104029113,39.45,126.89,8.91,-0.22,61.42,11.75,2247.0,2.86,192,0.535,2,0.4,1,0
28.855217453238847,85.73774702963284,130.07,471.17,11.23,-0.85,52.92,3.65,1518.0,1.99,91,0.762,2,0.45,0,1
30.388998121813543,81.23971323485405,1.65,5.47,3.45,0.14,8.06,16.19,2326.7,0.71,209,0.555,0,0.938,2,0
29.02834751897958,86.20725461708257,13.44,29.97,2.37,1.02,61.12,20.26,2931.8,1.03,51,0.668,3,0.363,2,0
30.032149258581363,81.87624924512446,8.47,20.04,11.29,0.58,39.14,10.41,2195.9,2.28,17,0.255,3,0.813,0,0
29.322575962348914,84.89547433031396,129.78,489.8,5.18,-1.06,33.41,15.6,652.2,2.51,1973,0.198,2,0.373,0,0
26.869283099071477,84.6526347206427,37.1,141.79,2.87,1.44,32.5,17.27,3800.5,0.47,65,0.556,0,0.909,1,0
29.21463721232148,81.71521656245193,3.2,11.16,4.13,0.08,95.13,28.57,3019.4,5.55,615,0.898,3,0.421,1,0
28.332693913610477,84.05949724392649,16.79,43.43,6.45,0.05,73.68,20.73,3308.3,0.38,60,0.342,3,0.996,0,1
30.114071771227604,87.2177166711817,110.7,276.86,5.3,-0.83,47.81,18.54,3749.4,7.32,11,0.474,2,0.957,2,1
29.655021233480866,85.59955048200194,35.54,76.21,6.6,-0.69,73.61,2.35,1478.6,2.3,96,0.438,2,0.83,0,0
26.773952219189624,88.1411847718645,18.69,54.87,4.96,0.31,15.3,20.71,1981.6,2.81,76,0.42,1,0.196,2,0
26.89605413897959,86.44662534729203,8.98,25.05,6.6,-2.0,66.96,29.91,3605.8,0.22,464,0.851,0,0.423,1,0
26.632405107374282,85.29765760152937,107.41,267.47,10.88,-0.62,75.65,10.82,1202.5,2.25,136,0.804,2,0.612,1,0
28.36930398645293,84.64415440841756,76.84,253.62,9.92,-0.8,36.08,45.74,3606.9,6.07,21,0.317,2,0.963,2,0
26.678164212750147,87.69148146461193,179.34,432.95,7.35,-0.31,56.98,10.3,679.2,3.12,92,0.903,2,0.829,1,1
29.314081179956247,84.34947042036164,32.55,70.9,5.35,0.41,77.55,14.6,2627.1,4.82,239,0.562,2,0.592,0,0
28.611670183946774,83.33696437128748,68.5,196.24,10.25,-2.1,59.29,9.49,2278.3,2.16,80,0.203,2,0.302,1,1
29.774128571967882,86.8532812168026,13.08,45.17,4.57,2.53,49.14,9.58,3001.2,4.27,302,0.381,3,0.471,2,0
27.494162733552397,87.71441030326842,8.07,19.1,10.62,-0.05,55.64,2.92,290.7,7.48,213,0.527,0,0.856,0,1
28.47547721506068,83.9578202507431,4.13,13.13,2.67,0.86,79.24,21.01,2605.2,1.13,37,0.216,3,0.132,1,0
26.828666712233233,81.17553329777743,22.81,49.62,3.61,1.41,36.31,3.43,1939.3,1.71,30,0.53,0,0.935,3,0
29.97390101086615,85.0119798587017,12.68,32.18,7.41,2.75,19.18,27.54,143.2,1.84,193,0.371,0,0.839,0,0
27.06452034538834,86.09100425888838,11.26,41.31,8.53,0.24,28.18,25.02,555.8,0.28,47,0.113,2,0.903,0,0
26.766685230536662,83.10051862536275,6.25,14.34,11.08,-1.35,33.92,23.35,2566.2,0.98,274,0.66,0,0.553,0,0
27.187707453945052,86.1479775371488,5.01,16.71,5.38,-1.89,81.19,13.44,1391.5,1.42,118,0.142,0,0.964,1,1
29.652549103764223,84.38235108313617,208.75,423.47,5.23,0.68,69.93,4.22,1913.9,5.04,137,0.731,2,0.817,3,1
26.7808395635072,82.51194296992698,22.93,71.02,1.28,-0.52,12.81,3.95,2407.3,0.91,79,0.879,1,0.7,3,1
28.866152728836482,85.18419136320995,184.46,458.35,8.3,2.46,84.91,0.03,3139.6,1.89,10,0.61,2,0.815,2,0
29.406343332522013,83.22520002599992,14.72,35.99,9.53,-1.07,17.02,14.06,265.7,6.62,25,0.312,0,0.93,2,0
29.42643275797977,86.4651200787076,37.66,113.29,0.61,-1.51,21.07,9.01,1120.7,1.22,3,0.352,1,0.191,1,0
27.126249635093338,80.08308066732698,16.14,64.17,7.87,-1.6,32.63,13.55,3042.2,16.23,81,0.242,1,0.686,1,0
26.59965839334821,86.72042439820781,58.11,143.45,3.94,3.52,45.8,8.49,3791.7,2.78,1559,0.384,2,0.93,0,1
28.18710617346609,82.55444248493298,8.17,25.36,9.12,2.41,97.64,27.32,1223.5,0.04,61,0.252,1,0.135,0,0
27.17718991550264,87.87223910641748,55.26,152.43,1.32,-1.52,42.77,10.03,3156.1,1.55,234,0.861,1,0.137,1,0
29.214010316957147,86.23987951706519,55.64,188.59,6.15,-0.5,53.52,28.67,533.0,7.65,442,0.319,1,0.155,0,0
27.809440478587227,82.02079103884782,14.12,54.51,10.53,-0.58,70.68,3.26,2347.9,0.09,460,0.172,0,0.536,1,0
28.18935115823584,88.02836154955044,76.5,217.62,11.78,-2.63,20.75,17.13,1931.0,8.84,163,0.384,2,0.273,1,1
26.81228822571702,84.12608476062931,64.76,247.2,8.79,-0.17,43.31,31.63,3717.6,0.3,24,0.713,2,0.493,0,1
28.673956174847586,84.31616848112562,81.08,310.84,1.47,1.01,51.34,25.27,3393.1,2.7,496,0.814,1,0.801,1,1
27.10764917749082,87.46420616592634,23.08,86.39,6.74,0.12,85.52,1.31,327.9,1.43,126,0.76,0,0.89,3,1
29.130841209751242,87.53655617850417,12.73,31.78,6.57,-0.38,38.6,12.04,879.6,4.27,1940,0.357,3,0.588,1,0
26.638792172446365,85.73271423183604,7.12,24.22,6.12,-0.59,7.2,67.08,748.8,0.17,13,0.287,0,0.539,1,1
30.348167828353425,88.02551541495542,6.55,17.53,5.9,-0.62,30.69,13.89,2887.4,1.02,180,0.502,3,0.587,1,0
29.15356061220183,82.73599093097033,28.8,68.52,0.74,0.3,47.48,14.78,2859.6,7.75,233,0.675,0,0.499,0,0
27.0920912280289,81.94991680678494,5.42,15.83,8.4,2.16,61.61,8.22,1117.4,3.46,50,0.412,3,0.857,1,0
26.40478804639361,80.2962374827446,26.69,79.08,7.41,-0.55,78.47,28.05,1582.1,3.06,60,0.544,1,0.535,0,0
27.718297858041396,82.87828683402462,110.17,362.75,6.8,-1.14,43.44,10.46,1160.6,4.48,32,0.292,2,0.304,0,1
26.97353438261405,84.96524331459031,52.26,138.1,8.72,-1.36,28.96,5.84,3089.6,0.87,1812,0.741,1,0.307,1,1
27.24248646579014,82.54470160347113,13.53,29.23,6.85,2.83,62.38,40.16,3551.1,1.88,116,0.75,3,0.996,1,1
29.925276059595348,84.77784775382665,30.65,79.04,5.41,2.79,75.24,15.19,2896.5,2.38,25,0.407,1,0.524,0,0
28.820139106208483,80.45200517987038,74.83,272.18,4.34,-0.06,88.77,11.34,1330.6,6.9,66,0.635,2,0.356,1,0
27.07047637741849,82.94136353941425,9.07,33.82,5.05,0.18,61.48,1.79,1316.4,8.94,491,0.449,0,0.697,0,0
28.62930354281854,86.14900395347229,28.5,60.96,6.46,-0.37,73.87,12.84,3592.1,3.46,582,0.205,2,0.688,1,1
27.395700679042474,80.90753362253506,122.68,295.19,4.81,-1.67,47.72,43.7,3216.0,0.29,141,0.174,2,0.235,2,0
30.349423543868163,85.87892140140286,49.58,105.11,5.57,-0.03,65.31,5.57,1939.1,1.4,45,0.504,2,0.369,2,0
26.481304644081153,86.27364239323626,23.77,71.3,7.84,-2.2,83.65,11.26,215.1,6.88,498,0.569,2,0.971,3,0
29.34950553088804,84.6894249687387,31.15,73.09,6.87,-1.21,79.88,0.51,2326.2,1.1,147,0.839,2,0.169,0,0
29.516287807384852,87.2734109446569,86.29,306.89,5.52,-0.74,43.18,24.14,3243.8,5.26,186,0.773,2,0.622,1,1
26.622367332226574,87.83101068005347,17.31,63.06,10.52,1.61,16.1,35.44,2542.6,3.37,354,0.311,0,0.667,0,1
27.051664393348542,80.34037874369209,32.8,98.25,4.44,0.1,17.14,5.78,279.7,1.87,72,0.645,1,0.244,1,0
27.922657302326225,85.58777306500642,66.64,195.3,3.58,-1.47,48.73,45.08,439.5,0.02,67,0.274,2,0.197,1,0
29.90643478876918,81.98931197364196,27.78,85.37,4.41,1.64,24.05,14.93,1184.9,0.96,703,0.649,1,0.276,1,1
28.548699747515847,83.38183668522632,38.05,94.36,7.69,-0.19,38.65,4.35,1755.6,3.98,341,0.493,2,0.207,0,0
29.03375808502989,85.13234532247648,21.12,71.51,0.6,-1.49,49.37,5.08,434.1,1.79,84,0.359,0,0.828,1,1
29.557352625373056,85.85803309726035,4.64,15.54,4.69,0.94,92.12,16.71,1947.8,1.08,236,0.402,3,0.93,0,1
29.74230343218383,86.89967474088321,94.33,215.62,1.01,0.25,40.5,8.18,876.7,0.51,506,0.696,2,0.732,2,0
28.29976662664309,85.80196567558329,137.64,359.8,9.56,-3.34,25.82,4.86,1279.3,2.99,45,0.841,2,0.77,0,0
28.433051868971273,86.38836000702894,88.49,261.47,4.74,0.24,76.04,12.13,3391.6,1.25,45,0.08,2,0.176,0,0
29.290824014059893,84.93623677638368,112.21,428.99,2.38,-1.03,29.82,1.14,1523.0,2.99,641,0.642,2,0.32,2,1
27.426703670816067,81.01121211874519,6.02,13.99,6.21,-1.24,8.77,4.84,3348.4,0.5,1673,0.864,0,0.436,0,0
29.85040791909865,80.23250705411095,35.94,77.09,4.69,-0.48,55.52,2.17,2149.1,0.64,59,0.815,1,0.231,3,1
26.432225980350953,84.37202336736802,131.96,299.06,11.16,-2.75,80.06,5.23,1631.6,1.78,472,0.408,2,0.89,3,0
27.14966356905987,85.8846507534715,48.12,118.8,8.2,-0.36,31.39,0.82,591.6,1.17,121,0.908,1,0.331,0,0
29.62781976644966,80.94449248667797,51.9,167.17,5.99,0.4,62.0,25.39,2608.2,4.08,251,0.364,1,0.428,1,0
27.742058668759956,83.55375690355113,22.99,47.4,11.64,-1.25,64.51,5.78,1528.4,9.63,1119,0.592,1,0.15,1,1
26.961314614038457,82.14405254178122,21.91,45.3,8.9,-0.44,36.63,17.87,2382.8,1.03,1430,0.758,0,0.871,1,1
27.112694498416754,84.67583870726484,11.91,44.99,2.74,0.06,72.75,10.33,651.4,0.69,834,0.3,0,0.129,1,0
28.523101247937884,83.23786391298724,22.04,49.33,5.84,0.7,93.37,5.46,715.2,6.93,41,0.657,1,0.667,2,1
29.81634427031445,81.69854985603526,29.13,77.34,6.26,0.92,49.23,3.59,145.1,1.96,223,0.603,0,0.706,0,0
26.636667934661556,80.0937698679803,11.69,31.8,11.02,-0.93,20.14,9.08,2928.7,0.61,202,0.606,2,0.519,1,0
26.471971727411063,82.67617885168691,11.25,40.38,6.9,-0.41,49.74,1.88,739.3,3.79,43,0.605,0,0.299,0,0
28.254189356931057,84.26110836046664,6.32,24.17,8.39,-2.31,85.24,11.76,896.1,1.24,204,0.574,0,0.292,0,1
30.267368401719903,87.62454956289716,122.79,435.04,2.38,-0.98,93.55,3.77,1046.9,2.01,265,0.685,2,0.353,3,0
27.49094019399792,81.91033718921938,40.35,121.15,5.16,1.97,83.03,5.84,465.7,0.17,301,0.193,2,0.489,1,1
30.279599210174897,84.22929300214187,2.57,7.92,2.58,-1.48,49.92,21.05,2340.1,1.96,47,0.122,3,0.879,0,0
29.986492824019006,84.67098128022464,7.83,22.52,5.67,1.75,89.99,7.59,2542.9,2.78,108,0.494,3,0.201,1,0
27.507853813188795,85.34466080980272,58.05,229.9,10.51,-1.69,38.84,6.69,613.8,0.19,128,0.147,2,0.88,2,1
29.696487063450203,82.73351579517066,46.96,184.16,10.33,1.05,42.59,19.23,3452.7,1.35,128,0.825,2,0.139,3,1
29.159055940532156,80.8680804561069,3.55,12.51,2.24,0.35,41.4,3.89,2928.6,1.74,46,0.688,0,0.299,1,0
28.445471794509505,87.56060386380399,66.15,248.84,5.27,2.49,54.14,3.96,3496.9,2.77,621,0.575,2,0.702,0,1
28.080956186475788,87.81628745715481,14.08,43.79,11.46,-3.65,62.17,33.56,3244.4,2.73,198,0.404,2,0.435,0,1
29.690561299294373,83.62651615874468,66.07,206.52,1.96,-1.2,72.77,37.47,3531.8,7.89,35,0.323,2,0.893,0,1
29.598625674049586,84.78562191489706,9.98,34.82,2.32,2.5,9.4,1.81,1804.8,2.5,194,0.414,0,0.85,3,0
29.45043897736449,80.29436192047349,27.16,73.38,1.56,0.15,75.73,17.76,3401.0,0.83,491,0.645,3,0.317,1,0
30.439849399982712,80.44247696560087,33.53,111.43,6.5,0.82,66.98,4.23,1429.3,0.6,2484,0.731,1,0.464,3,0
28.308901089859674,80.68230276707587,14.89,42.36,11.97,-1.27,50.95,34.07,185.2,1.67,225,0.899,2,0.938,2,1
29.655384209061655,86.07361124181476,14.95,57.45,10.71,-1.62,55.21,0.49,585.9,0.43,1138,0.457,3,0.709,2,0
29.88316130463226,81.90837046094057,29.99,81.32,3.08,1.8,32.86,16.77,1443.7,5.99,28,0.298,3,0.54,0,0
27.214570583960104,81.55995373668037,15.89,51.99,9.78,-0.09,49.24,3.04,3304.3,1.72,1201,0.418,1,0.967,2,1
26.519472412417553,80.1258746146385,26.69,54.43,0.82,4.87,20.78,8.34,931.7,4.83,153,0.512,1,0.65,3,0
28.006468448973177,80.24445470301984,58.59,185.37,7.41,0.22,30.47,11.77,2778.5,1.37,21,0.494,2,0.944,2,0
29.859620406190782,83.35903989526385,71.34,253.34,10.54,1.17,58.69,11.59,3126.4,3.33,334,0.667,2,0.322,1,0
27.532323452897494,84.46888338950437,27.15,99.54,4.57,1.58,21.22,16.35,1682.2,2.05,16,0.073,1,0.386,1,0
29.217041631676437,84.77327891713617,67.53,253.56,4.96,0.74,31.53,24.14,3431.5,0.54,65,0.178,2,0.237,2,0
26.37712737016348,83.78677074835619,6.49,19.54,8.01,1.22,65.73,10.96,1887.4,4.87,319,0.62,3,0.413,2,0
27.803994172512976,83.80020743905914,24.21,76.81,10.55,1.98,88.3,28.82,1494.3,0.36,22,0.423,1,0.263,0,0
28.87061844850842,86.1908368146233,11.27,29.7,6.74,-0.05,80.19,12.77,2528.4,4.18,346,0.624,0,0.925,1,1
26.879004479296583,82.41596960604876,82.99,324.26,11.3,-0.85,86.76,0.23,3800.4,7.0,28,0.339,2,0.725,0,1
30.023088339804477,81.9937361920468,93.12,304.01,7.24,1.48,67.8,11.9,3014.0,5.35,716,0.492,2,0.431,1,0
26.987723306180026,87.01476186314319,23.7,59.54,4.46,2.44,46.11,17.37,3028.5,0.0,118,0.654,3,0.959,3,1
30.077153534516377,85.67067518623207,111.7,422.66,10.2,-1.07,31.94,30.22,3507.5,5.63,52,0.475,2,0.833,0,0
27.234196165600196,83.94112349488182,32.47,106.33,9.88,2.54,28.2,39.43,2873.5,3.12,491,0.319,1,0.788,2,0
30.423542563054944,82.30062149432342,57.15,192.54,7.92,-1.73,24.12,5.17,2935.2,0.71,13,0.685,2,0.39,1,0
28.826469724511924,81.1701857568287,38.73,87.26,2.08,0.08,53.73,16.35,1983.8,2.74,515,0.626,3,0.144,2,1
26.692814067197077,80.36272080513507,5.59,11.42,0.53,-2.29,24.68,4.88,226.8,1.71,79,0.368,1,0.98,0,0
26.614636661362507,86.99881111012267,13.51,42.9,1.1,-2.78,84.72,6.54,3170.0,3.55,270,0.732,0,0.516,1,0
26.654178954663823,84.88993813787732,126.16,294.76,3.4,-0.34,68.51,36.35,3664.5,0.9,272,0.409,2,0.988,2,1
28.7655602638929,80.43118956078143,11.34,38.3,3.24,0.75,17.84,12.65,2635.7,1.05,205,0.694,0,0.517,0,0
29.66627472954228,81.349377181057,6.18,19.84,7.6,-0.16,83.14,17.33,1668.5,1.03,19,0.299,3,0.8,0,0
27.999147241259074,82.33449183557171,14.81,39.29,5.46,2.81,41.02,3.95,2219.5,4.72,38,0.402,0,0.601,1,0
28.170826613055635,82.20019193875359,12.09,34.72,0.8,-1.82,53.36,7.75,3415.7,2.72,70,0.259,1,0.308,2,0
28.763079585024975,84.52354782522879,18.54,67.83,10.46,-0.0,60.86,18.56,2449.1,0.69,184,0.837,3,0.858,0,1
28.53246647962406,83.31066942361065,4.15,13.93,7.33,-1.09,72.19,6.15,84.6,0.96,3172,0.568,0,0.511,2,0
29.16805310571521,87.24188980850519,25.34,66.4,5.01,-0.64,61.91,26.61,507.7,2.47,432,0.637,0,0.332,0,1
28.281321452668408,85.91616133504948,14.85,44.59,4.94,-0.97,55.35,22.43,1605.7,1.74,185,0.617,0,0.976,2,0
29.273828808762676,87.47409531189197,11.74,34.14,1.72,-0.63,92.56,14.47,2942.6,3.41,1025,0.853,3,0.819,0,0
30.4359740444412,87.08393206467342,9.47,19.84,6.38,-0.22,58.54,18.12,3604.9,1.99,285,0.691,3,0.188,0,0
27.783221153219937,87.5607088540372,27.46,74.6,11.89,-1.91,22.15,2.1,1188.6,1.6,714,0.825,1,0.591,0,0
26.39708339795294,88.0382332397014,34.1,76.52,6.5,1.55,85.16,13.24,3435.6,1.0,356,0.401,2,0.883,0,0
26.862062686761785,82.5961440951182,76.28,178.58,0.67,1.82,42.34,6.0,2770.9,8.8,10,0.505,2,0.656,0,0
28.61640815844651,81.76542915718036,7.83,20.94,7.63,0.19,42.98,18.41,2839.9,6.95,108,0.747,0,0.401,1,0
27.758456927293075,81.4028356855228,7.29,29.11,0.59,-0.29,5.87,14.79,1342.8,0.28,37,0.679,0,0.987,1,0
30.20092863419047,85.17252437062353,37.13,118.43,10.99,-0.41,92.75,12.29,2558.8,4.91,326,0.767,3,0.451,3,0
28.91952896944027,85.60311182325043,7.95,20.83,6.43,1.43,34.95,7.66,2212.2,3.45,25,0.28,0,0.313,2,0
28.480456262458418,80.7732607153573,60.53,140.95,8.44,-1.52,57.22,26.52,1271.2,1.38,1840,0.145,2,0.216,2,0
29.618961955215276,86.74398601219383,21.16,58.47,10.56,0.82,41.1,34.2,1351.9,5.61,50,0.476,0,0.438,1,0
27.40721847130129,86.43451076554115,33.92,86.52,9.53,-0.56,79.64,4.28,2682.7,5.28,100,0.342,2,0.616,2,0
29.707928015157673,85.17566323809474,24.91,93.34,6.77,-0.68,23.27,13.76,2674.8,2.49,626,0.719,0,0.604,0,1
26.359550529942783,83.60519242032123,8.62,26.33,5.14,-0.2,9.53,58.56,3218.6,11.35,7,0.46,0,0.919,1,0
28.88767718475644,81.30923129924574,5.65,21.85,11.13,0.23,24.92,21.84,3922.3,0.15,630,0.398,0,0.127,1,0
30.179504319287695,84.17503786219835,2.05,5.43,0.77,-2.16,56.54,3.39,1475.2,0.75,131,0.872,3,0.86,2,1
29.577225803338866,81.35411557359431,22.88,51.65,5.17,-1.44,22.25,0.68,1181.2,2.43,1327,0.217,0,0.414,0,1
29.846900187804174,84.98434224697918,18.51,68.59,6.24,-0.95,68.07,75.82,3736.0,6.2,67,0.911,1,0.985,1,0
27.974514250203153,82.58204279902075,22.52,73.82,10.52,0.4,23.41,21.94,1455.0,0.38,144,0.224,1,0.143,1,0
29.726379679010517,82.07181489393982,22.81,77.15,2.4,-2.75,21.66,12.48,2693.4,6.54,23,0.538,1,0.55,1,0
28.605409826624093,83.64948138697332,47.32,109.27,8.54,1.38,35.15,6.88,111.8,2.06,187,0.335,2,0.799,1,1
28.883014969663115,84.7867443325063,39.36,103.43,8.19,2.3,35.7,1.27,392.7,0.52,7703,0.625,1,0.896,2,1
26.588552891276795,83.05025988594774,132.59,280.6,11.53,-1.23,31.87,10.73,747.5,2.52,389,0.682,2,0.677,0,1
27.173361958415008,87.90462249546907,263.42,670.69,10.49,0.01,48.14,11.46,709.2,4.21,445,0.326,2,0.968,2,1
28.605954103605566,80.10602444933753,26.3,88.0,6.07,1.48,50.18,10.54,1064.4,0.94,657,0.602,3,0.771,1,0
26.588084337076342,87.49142727321943,78.92,285.31,1.56,-0.14,70.29,0.27,3958.1,3.51,211,0.71,2,0.862,0,1
29.386931907009625,80.06357021493713,18.66,72.25,10.16,-0.45,46.22,27.24,3833.6,5.48,15,0.391,0,0.246,1,0
29.791233734939794,81.82268531653627,213.32,574.28,3.35,1.34,56.59,4.1,1264.8,9.16,63,0.62,2,0.147,2,0
30.1204856813087,88.1712880239907,140.84,354.89,9.17,1.86,47.76,3.9,2576.2,7.33,100,0.549,2,0.42,2,1
26.764250682637204,85.98688064443657,12.02,44.48,6.96,-0.85,63.18,6.62,969.0,0.2,152,0.647,3,0.594,0,1
30.199853016893478,85.30615024086717,14.94,40.62,1.05,-0.91,86.22,7.78,220.6,2.03,58,0.508,3,0.136,1,0
26.62424203128011,85.9705743288055,171.66,484.18,0.53,0.69,51.19,22.23,2831.5,3.2,156,0.435,2,0.205,0,1
28.290630485304042,83.38275585089876,4.01,9.76,1.96,-0.95,59.49,19.17,2984.0,9.32,159,0.157,1,0.154,3,0
29.792029184574027,86.44381984219,25.09,52.84,3.64,-1.53,47.47,9.06,3833.4,6.4,593,0.403,1,0.158,1,1
26.635275668114268,81.31909039205355,1.08,2.57,3.65,-0.9,35.26,4.2,3574.7,1.33,48,0.376,3,0.239,1,0
26.421747399254834,86.52266571056235,3.92,9.29,3.05,-1.52,54.68,27.05,3965.9,4.67,470,0.708,3,0.357,0,0
26.44928564669727,87.70856575451604,0.63,2.18,10.5,-1.95,41.18,15.36,589.7,8.96,172,0.614,0,0.5,0,1
28.44320798168774,87.0421440236749,60.23,197.48,6.64,2.4,64.46,21.02,730.5,19.65,12,0.367,2,0.871,0,1
29.674546652846317,86.08105914274952,29.43,62.72,1.84,-1.96,19.31,0.49,3492.6,2.51,1117,0.85,0,0.962,1,1
26.86944935139766,85.36216546107553,61.72,125.5,1.7,0.07,93.38,3.94,1394.0,2.97,126,0.304,1,0.754,0,1
26.857902041726117,84.30125350221401,15.06,44.37,7.3,-2.81,22.01,14.63,686.3,7.72,451,0.319,1,0.916,1,0
28.678042105704147,83.27630316526319,39.61,124.16,8.24,2.36,68.3,0.16,3191.3,3.36,7,0.309,1,0.207,0,1
27.30761196332889,87.10701719037166,32.24,107.77,8.71,0.08,77.54,2.34,2293.6,6.59,118,0.605,2,0.251,1,0
29.340876314093983,85.33025517335929,11.59,30.2,8.02,2.26,43.27,9.62,326.6,3.83,251,0.22,0,0.132,2,0
30.240505091524675,83.59939325620739,184.81,577.33,7.79,-1.2,19.12,71.07,3708.2,0.91,479,0.912,2,0.649,3,0
29.487736967061693,86.44855896060521,23.69,76.05,9.49,3.59,73.95,2.33,3180.6,0.96,172,0.38,2,0.42,3,0
29.943419002153558,80.49856686913428,90.93,187.45,1.4,-1.76,43.04,1.41,1814.0,1.38,1136,0.328,2,0.62,2,1
28.477302836043847,86.67923006034714,18.23,72.58,7.99,0.83,16.78,11.62,3953.0,0.02,56,0.51,0,0.352,1,0
29.759509147291887,86.65954779265813,17.77,69.11,2.61,-3.7,60.47,7.83,842.1,11.22,325,0.275,1,0.395,0,1
27.096903054345397,81.91891501268366,90.33,248.61,2.75,-0.69,72.21,8.74,91.5,3.71,115,0.622,2,0.719,1,1
26.627226350622074,80.36475975665257,37.41,119.23,9.41,-0.1,59.95,7.7,900.3,2.65,113,0.746,2,0.405,1,1
29.036407751511213,85.86972388187912,32.15,88.7,11.97,0.0,37.95,3.08,2920.1,2.32,581,0.632,1,0.736,3,0
26.56000526540803,81.68555467030318,82.38,303.0,4.18,-0.73,50.73,10.66,2298.3,3.34,675,0.713,2,0.429,0,0
30.00617381847269,88.16860544184163,2.97,6.48,6.44,0.61,71.89,15.14,210.2,4.9,532,0.621,3,0.488,2,0
29.182372003140415,80.132772651611,6.52,15.31,8.57,-0.79,34.28,3.66,3085.7,8.82,182,0.456,1,0.352,0,0
30.25102297417654,81.92919610331053,2.04,7.04,11.4,2.17,19.35,27.43,1426.6,3.55,108,0.897,0,0.227,0,1
27.633935290884267,80.40051410098995,15.54,38.7,7.93,0.71,40.73,20.42,184.0,1.44,161,0.458,3,0.477,0,0
28.340249067726646,86.43116565377113,93.99,373.45,8.62,-2.0,36.1,6.48,3311.3,0.29,56,0.913,2,0.383,0,1
29.387930496684987,84.77031739277201,11.18,41.04,3.79,0.6,31.38,7.95,2450.3,12.77,33,0.687,0,0.473,2,0
27.342393840389366,86.96680241480738,9.02,33.0,4.77,-0.09,38.69,15.04,110.3,1.79,82,0.767,3,0.919,1,0
28.568580162457835,87.89656067738964,51.33,119.88,10.83,-3.48,33.84,32.32,3962.1,5.07,86,0.572,1,0.763,0,0
29.05081582752246,85.02616530803692,56.01,134.4,0.98,2.28,33.71,21.35,1322.6,13.95,190,0.802,2,0.673,1,0
30.360115483232867,81.94516877996148,40.43,146.48,6.89,-1.53,39.92,10.63,1963.5,1.37,91,0.708,2,0.757,1,0
29.400283506393777,80.81244439641495,26.16,74.46,2.07,0.17,45.31,10.27,1297.4,1.46,84,0.302,2,0.31,3,1
26.831336486144206,87.11196368926807,10.65,37.18,1.0,0.57,91.66,4.11,796.6,0.42,103,0.871,3,0.385,1,0
28.295867150671572,82.05395723561644,85.21,277.01,2.13,0.03,31.42,26.35,3682.8,1.98,913,0.571,2,0.699,3,0
28.760960210257245,87.33391890371644,10.23,38.28,5.87,1.17,38.07,17.59,2591.6,2.14,503,0.599,0,0.543,1,0
26.948154885743847,87.20989592365903,119.99,431.32,7.54,1.31,75.2,18.96,871.4,1.65,873,0.385,2,0.134,3,1
28.118060833622422,85.17025041551673,57.52,192.07,2.37,0.28,16.7,5.1,1458.1,6.78,160,0.298,2,0.575,0,1
27.511423846976875,84.97633796694352,305.67,999.55,6.4,-1.43,51.18,1.4,3915.8,0.04,3382,0.434,2,0.254,1,1
26.83419292327431,87.80057993321444,28.51,102.55,11.68,0.15,53.89,17.05,3644.2,0.2,193,0.331,1,0.943,0,1
28.446371927200165,86.21423097383483,7.25,21.7,6.68,1.76,20.38,15.56,3431.5,0.16,731,0.302,0,0.699,0,0
27.026095632150618,85.62196346272341,7.81,23.77,1.21,-0.2,59.17,47.33,766.3,1.73,181,0.733,3,0.591,1,1
28.768203375201466,83.60623694368647,37.22,144.49,3.32,-2.2,76.54,40.83,3230.7,10.41,33,0.546,1,0.525,2,0
27.04275742219165,83.99919934363544,260.91,936.05,0.95,1.71,23.54,20.8,866.9,1.82,58,0.701,2,0.818,1,1
29.313739186771567,83.22498450371478,40.91,153.92,7.26,-0.7,58.27,65.3,1350.1,2.88,237,0.555,2,0.31,0,1
27.14749065442165,87.76389206879091,16.44,55.02,10.59,1.32,12.02,5.92,2879.6,1.06,48,0.329,0,0.537,3,0
